     Index              y_true              y_pred        descriptor_1        descriptor_2
      2589   -0.1551482521E+01   -0.1496883582E+01    0.1762637503E+01   -0.3246910690E+02
      2590   -0.1898601135E+01   -0.1890198462E+01    0.2120770406E+01   -0.5559229886E+02
      2591   -0.3173381425E+01   -0.3230929871E+01    0.2380404669E+01   -0.3831664487E+03
      2592   -0.2055130813E+01   -0.1040673667E+01    0.1323975863E+01   -0.1166791392E+02
      2593   -0.2401090663E+01   -0.1824560858E+01    0.2213276651E+01   -0.1232507606E+02
      2594   -0.2873052322E+01   -0.2623800766E+01    0.2482376137E+01   -0.1780116836E+03
      2595   -0.1295574445E+01   -0.1563539808E+01    0.1605121993E+01   -0.9286074303E+02
      2596   -0.1831672676E+01   -0.1398091356E+01    0.1311795954E+01   -0.1200589291E+03
      2597   -0.2738569231E+01   -0.2603536146E+01    0.2946291042E+01   -0.5198310334E+02
      2598   -0.2229328098E+01   -0.2576598799E+01    0.3116505015E+01    0.0000000000E+00
      2599   -0.1525072217E+01   -0.2421463873E+01    0.1649568719E+01   -0.3339668872E+03
      2600   -0.1712804724E+01   -0.1895027110E+01    0.2250106307E+01   -0.2354174566E+02
      2601   -0.1731853130E+01   -0.2236489232E+01    0.2244065982E+01   -0.1256458363E+03
      2602   -0.2117409437E+01   -0.2301807626E+01    0.2368912028E+01   -0.1125679955E+03
      2603   -0.7139182354E+00   -0.7429543588E+00    0.8911918507E+00   -0.3601189973E+02
      2604   -0.2078798817E+01   -0.2064661124E+01    0.1530992895E+01   -0.2595967015E+03
      2605   -0.1019261906E+01   -0.1459269693E+01    0.1749905291E+01   -0.2468910609E+02
      2606   -0.1295101346E+01   -0.8364868458E+00    0.1134237599E+01   -0.6512304689E+00
      2607   -0.2018743050E+01   -0.2220080389E+01    0.2645829818E+01   -0.1683734250E+02
      2608   -0.1152287393E+01   -0.1589712062E+01    0.1987903134E+01   -0.1502667399E+01
      2609   -0.2417923329E+01   -0.2323878848E+01    0.2746628699E+01   -0.2131309485E+02
      2610   -0.1646318143E+01   -0.1412696819E+01    0.1469374325E+01   -0.8357789204E+02
      2611   -0.2628745950E+01   -0.2570567081E+01    0.1997313623E+01   -0.2878722944E+03
      2612   -0.1854508715E+01   -0.1665396395E+01    0.1748699733E+01   -0.8569349848E+02
      2613   -0.1785210840E+01   -0.1967030048E+01    0.2011765096E+01   -0.1064254828E+03
      2614   -0.7950715291E+00   -0.6194897471E+00    0.8144596906E+00   -0.1951710184E+02
      2615   -0.1609129079E+01   -0.1946817305E+01    0.1988422516E+01   -0.1065150911E+03
      2616   -0.4400285297E+00   -0.1116263415E+01    0.1368436816E+01   -0.2241816642E+02
      2617   -0.2304173375E+01   -0.2788179319E+01    0.2511910252E+01   -0.2187681904E+03
      2618   -0.2457834956E+01   -0.2543113703E+01    0.1794531517E+01   -0.3322691530E+03
      2619   -0.1940777248E+01   -0.1851452199E+01    0.2104164089E+01   -0.4848150306E+02
      2620   -0.2973407669E+01   -0.2275151676E+01    0.2452070146E+01   -0.8319792357E+02
      2621   -0.3116610356E+01   -0.2524018330E+01    0.1876399292E+01   -0.3054591761E+03
      2622   -0.2584785833E-01   -0.2363690295E+00    0.2000595150E+00   -0.6571782724E+02
      2623   -0.1930711495E+01   -0.1248811369E+01    0.9886378977E+00   -0.1597383604E+03
      2624   -0.3135983532E+01   -0.3281723468E+01    0.3243670536E+01   -0.1747078203E+03
      2625   -0.6563522530E+00   -0.1035556822E+01    0.1108101897E+01   -0.6602978097E+02
      2626   -0.1129948760E+01   -0.1583896059E+01    0.1981269742E+01   -0.1506921770E+01
      2627   -0.6906757775E+00   -0.3956034151E+00    0.5024241956E+00   -0.3435074512E+02
      2628   -0.6910611839E+00   -0.3958168114E+00    0.5023623524E+00   -0.3442958311E+02
      2629   -0.2439348047E+01   -0.2340324281E+01    0.2651829122E+01   -0.5068958592E+02
      2630   -0.2761684506E+01   -0.2642755081E+01    0.3171783503E+01   -0.5173049431E+01
      2631   -0.2540407351E+01   -0.2317543657E+01    0.2700107896E+01   -0.3148739589E+02
      2632   -0.2423504233E+01   -0.2602692142E+01    0.3143228709E+01   -0.7668512463E+00
      2633   -0.2491516737E+01   -0.2528776054E+01    0.2910298687E+01   -0.3928545154E+02
      2634   -0.1893283169E+01   -0.2376398632E+01    0.2873242040E+01   -0.4009425261E+01
      2635   -0.1652351625E+00   -0.1000663807E+00    0.2766182689E+00   -0.5771068524E+01
      2636   -0.1530278239E+01   -0.1893869684E+01    0.2056605080E+01   -0.7327933696E+02
      2637   -0.3357834683E+01   -0.2961993770E+01    0.3235718811E+01   -0.8262383337E+02
      2638   -0.1428484602E+01   -0.1602320113E+01    0.1838687328E+01   -0.4383226692E+02
      2639   -0.2294747734E+01   -0.3013049503E+01    0.3150425780E+01   -0.1197307489E+03
      2640   -0.2505197912E+01   -0.2531071222E+01    0.2910406461E+01   -0.3993335353E+02
      2641   -0.2517762773E+01   -0.2532784928E+01    0.2912716071E+01   -0.3984021071E+02
      2642   -0.1815499340E+01   -0.1654667802E+01    0.1427591723E+01   -0.1656377474E+03
      2643   -0.2458562334E+00   -0.2662644109E+00    0.4743285517E+00   -0.3539080479E+01
      2644   -0.1860454755E+01   -0.1632542360E+01    0.1420295822E+01   -0.1610112735E+03
      2645   -0.1361334106E+01   -0.1277178796E+01    0.1406512999E+01   -0.5994427043E+02
      2646   -0.2456562188E+01   -0.2103379150E+01    0.1658686607E+01   -0.2379496109E+03
      2647   -0.3517447251E+01   -0.2755441680E+01    0.2985640716E+01   -0.8652674738E+02
      2648   -0.2263455133E+00   -0.4096030324E+00    0.6392188651E+00   -0.3070172320E+01
      2649   -0.1886208927E+00   -0.6395964623E+00    0.6630847070E+00   -0.6461342254E+02
      2650   -0.1373279587E+01   -0.1591484553E+01    0.1919090830E+01   -0.1983328338E+02
      2651   -0.1179569936E+01   -0.9622617115E+00    0.8184011671E+00   -0.1194235613E+03
      2652   -0.2384358038E+01   -0.1902928602E+01    0.1584760872E+01   -0.1980606006E+03
      2653   -0.1709638665E+01   -0.1285312054E+01    0.1615612970E+01   -0.8223681742E+01
      2654   -0.1701989585E+01   -0.1256817802E+01    0.1601671517E+01   -0.3441839796E+01
      2655   -0.3091441577E+01   -0.2827035411E+01    0.3276188668E+01   -0.3241274702E+02
      2656   -0.2670958811E+01   -0.2703486489E+01    0.3202090738E+01   -0.1521138217E+02
      2657   -0.4327120188E+00   -0.1268013900E+01    0.1607226768E+01   -0.5300736435E+01
      2658   -0.3897693162E+00   -0.4397068286E+00    0.6853314431E+00    0.0000000000E+00
      2659   -0.2461803646E+01   -0.2280470125E+01    0.2221720965E+01   -0.1443785870E+03
      2660   -0.1200249055E+01   -0.1231606793E+01    0.1509731039E+01   -0.1981297926E+02
      2661   -0.1291341213E+01   -0.9310430783E+00    0.1244331955E+01    0.0000000000E+00
      2662   -0.5214627708E+00   -0.4194193518E+00    0.6569603278E+00   -0.1368995464E+01
      2663   -0.1814520961E+01   -0.1116849650E+01    0.1455726837E+01    0.0000000000E+00
      2664   -0.1581692682E+01   -0.9300925528E+00    0.1243250528E+01    0.0000000000E+00
      2665   -0.1018454026E+01   -0.1002622538E+01    0.1245932252E+01   -0.2066185203E+02
      2666   -0.8881586200E+00   -0.7653547231E+00    0.9788973853E+00   -0.1990919733E+02
      2667   -0.1909610114E+01   -0.1541321840E+01    0.1912324179E+01   -0.6814484158E+01
      2668   -0.2443128931E+00   -0.5656421140E+00    0.8286098783E+00    0.0000000000E+00
      2669   -0.1294092493E+01   -0.1884022765E+01    0.2061309028E+01   -0.6916260027E+02
      2670   -0.1260459163E+01   -0.1117630726E+01    0.1269735789E+01   -0.4836472332E+02
      2671   -0.2712715456E+01   -0.2290597780E+01    0.2307552816E+01   -0.1251471934E+03
      2672   -0.1616264374E+01   -0.1333617896E+01    0.1662524691E+01   -0.1030613982E+02
      2673   -0.9479425917E-01   -0.4663608120E+00    0.6897074026E+00   -0.6715552168E+01
      2674   -0.2578917201E+01   -0.2681130083E+01    0.2513825412E+01   -0.1867527357E+03
      2675   -0.2012197690E+01   -0.1797209852E+01    0.2175968097E+01   -0.1392729221E+02
      2676   -0.2194058678E+01   -0.1423679932E+01    0.1506427719E+01   -0.7722231368E+02
      2677   -0.1790859595E+01   -0.2204311282E+01    0.2692948005E+01    0.0000000000E+00
      2678   -0.5309454138E+00   -0.1099926238E+01    0.5235567726E+00   -0.2362639410E+03
      2679   -0.2230376721E+00   -0.3329067840E+00    0.4111540169E+00   -0.3951106237E+02
      2680   -0.2973844478E+01   -0.2414902634E+01    0.2428139763E+01   -0.1305397143E+03
      2681   -0.2015976301E+01   -0.1935551515E+01    0.2176174393E+01   -0.5460752102E+02
      2682   -0.1408683172E+01   -0.1762301983E+01    0.1822868470E+01   -0.9503161735E+02
      2683   -0.2253601405E+01   -0.2828312347E+01    0.1906549543E+01   -0.3872532381E+03
      2684   -0.1996539113E+01   -0.1998049154E+01    0.2059543354E+01   -0.1031937360E+03
      2685   -0.1640885200E+01   -0.1473685531E+01    0.1735573755E+01   -0.3264275826E+02
      2686   -0.1088486656E+01   -0.1236145240E+01    0.1545145062E+01   -0.1198409101E+02
      2687   -0.2160540923E+01   -0.2208004983E+01    0.2261918019E+01   -0.1126387404E+03
      2688   -0.1793728335E+01   -0.1790658169E+01    0.1956840617E+01   -0.6870869667E+02
      2689   -0.1798514511E+01   -0.1855822050E+01    0.2181301473E+01   -0.2980490957E+02
      2690   -0.2505634189E+01   -0.2629020429E+01    0.2148083124E+01   -0.2660640683E+03
      2691   -0.1567335733E+01   -0.1984392788E+01    0.1939541570E+01   -0.1302293543E+03
      2692   -0.6640950332E+00   -0.8879585530E+00    0.9656953053E+00   -0.5942565098E+02
      2693   -0.2082885154E+01   -0.1729398870E+01    0.1833206274E+01   -0.8266811550E+02
      2694   -0.2516775680E+01   -0.2269545668E+01    0.1993352003E+01   -0.2002641708E+03
      2695   -0.6016194052E+00   -0.5991464470E+00    0.8268232234E+00   -0.1032747707E+02
      2696   -0.2139875966E+01   -0.1887769381E+01    0.2132590825E+01   -0.5181793410E+02
      2697   -0.5707681583E+00   -0.2455385411E+00    0.4226203970E+00   -0.1081865277E+02
      2698   -0.1553735987E+01   -0.1464744921E+01    0.1848845406E+01   -0.6954049859E+00
      2699   -0.2557696002E+01   -0.2326250743E+01    0.2815676700E+01   -0.4141762207E+01
      2700   -0.5184311756E-01    0.3589625722E-01    0.2685975027E+00    0.3218627942E+02
      2701   -0.2332397635E+01   -0.1944349883E+01    0.2060824023E+01   -0.8705096768E+02
      2702   -0.1540855226E+01   -0.1678682240E+01    0.1843664730E+01   -0.6502833847E+02
      2703   -0.1562341833E+01   -0.1822039676E+01    0.1435832889E+01   -0.2127862589E+03
      2704   -0.1159703052E+01   -0.9881050464E+00    0.1182001052E+01   -0.3293277361E+02
      2705   -0.1111209532E+01   -0.2077166262E+01    0.2281707041E+01   -0.6899287784E+02
      2706   -0.2577659828E+01   -0.2327109755E+01    0.2755845495E+01   -0.1987909049E+02
      2707   -0.2816911919E+01   -0.2785019960E+01    0.2474397752E+01   -0.2275462289E+03
      2708   -0.6497332459E+00   -0.7521106748E+00    0.8009266760E+00   -0.6206865779E+02
      2709   -0.1236260127E+01   -0.1602755015E+01    0.1992170829E+01   -0.4238577232E+01
      2710   -0.2548728538E+01   -0.2607991268E+01    0.2327710660E+01   -0.2133843410E+03
      2711   -0.1277159423E+01   -0.1611639175E+01    0.2002380541E+01   -0.4212160934E+01
      2712   -0.2053641265E+01   -0.2168666003E+01    0.2334209378E+01   -0.8234658201E+02
      2713   -0.1249169161E+01   -0.1687305885E+01    0.1938143744E+01   -0.4311620319E+02
      2714   -0.1280653728E+01   -0.1569963298E+01    0.1941068180E+01   -0.7808749650E+01
      2715   -0.1979081333E+01   -0.2282403862E+01    0.2140700025E+01   -0.1659162926E+03
      2716   -0.3061969286E+01   -0.2757397127E+01    0.2327242945E+01   -0.2574967706E+03
      2717   -0.1162509820E+01   -0.1694154687E+01    0.2105545366E+01   -0.1809006809E+01
      2718   -0.1119310672E+01   -0.1036789823E+01    0.1360350825E+01   -0.1110455562E+01
      2719   -0.3874406450E+00   -0.7589899505E+00    0.1048584569E+01    0.0000000000E+00
      2720   -0.1975718201E+01   -0.1735939912E+01    0.9835213425E+00   -0.3044937145E+03
      2721   -0.1183502868E+01   -0.1423719293E+01    0.1318857783E+01   -0.1257772631E+03
      2722   -0.1420173599E+01   -0.1141913256E+01    0.1051182499E+01   -0.1120764190E+03
      2723   -0.1480186128E+01   -0.1287377437E+01    0.1582120957E+01   -0.1749959709E+02
      2724   -0.3000777797E+01   -0.3074393620E+01    0.2490960540E+01   -0.3084635631E+03
      2725   -0.6545802050E+00   -0.6363328424E+00    0.8036770384E+00   -0.2726698463E+02
      2726   -0.2636483606E+01   -0.2702983727E+01    0.3203029319E+01   -0.1482044169E+02
      2727   -0.2420908841E+01   -0.2125405068E+01    0.1638744103E+01   -0.2495961176E+03
      2728   -0.2029805486E+01   -0.2193792971E+01    0.1999452395E+01   -0.1763805929E+03
      2729   -0.6589097626E+00   -0.9136557005E+00    0.1082936885E+01   -0.3664969106E+02
      2730   -0.1538411460E+01   -0.1774221416E+01    0.2185674836E+01   -0.4646409617E+01
      2731   -0.1341132957E+01   -0.1126040636E+01    0.9640947122E+00   -0.1299412906E+03
      2732   -0.1368238422E+01   -0.9782659520E+00    0.7948248473E+00   -0.1302374688E+03
      2733   -0.1820351682E+01   -0.2116691164E+01    0.2006705415E+01   -0.1518014782E+03
      2734   -0.2537354406E+01   -0.2220899604E+01    0.2514101861E+01   -0.5116993196E+02
      2735   -0.7958904815E+00   -0.1036369374E+01    0.1218194375E+01   -0.3777694448E+02
      2736   -0.1559514536E+01   -0.2216198966E+01    0.2706472799E+01    0.0000000000E+00
      2737   -0.2145429902E+01   -0.2294255008E+01    0.2367456989E+01   -0.1107207524E+03
      2738   -0.1870139927E+01   -0.1445138347E+01    0.1427360643E+01   -0.1040032448E+03
      2739   -0.8076270008E+00   -0.5942663466E+00    0.5866738047E+00   -0.7104157281E+02
      2740   -0.5505924819E+00   -0.3639271880E+00    0.5155550053E+00   -0.2162565648E+02
      2741   -0.1990509570E+01   -0.1588000382E+01    0.1946228812E+01   -0.1178404904E+02
      2742   -0.2438620307E+00   -0.3380763613E+00    0.4263496193E+00   -0.3710056091E+02
      2743   -0.4647961667E-03   -0.1139827305E+00    0.2953906948E+00   -0.5010298770E+01
      2744   -0.2452143128E+01   -0.2672053593E+01    0.3014789381E+01   -0.5443006355E+02
      2745   -0.2332905640E+01   -0.2583972374E+01    0.2159946357E+01   -0.2497298004E+03
      2746   -0.1915740101E+01   -0.1826349273E+01    0.1889821477E+01   -0.9656230905E+02
      2747   -0.1549384192E+01   -0.1744741104E+01    0.1887257805E+01   -0.7319690499E+02
      2748   -0.1907656290E+00   -0.6322629861E-01    0.2245303617E+00   -0.8404217728E+01
      2749   -0.1879862583E+01   -0.1624395406E+01    0.1223710718E+01   -0.2094889646E+03
      2750   -0.1618769269E+01   -0.1283202434E+01    0.8722841832E+00   -0.1999770429E+03
      2751   -0.1582873723E+01   -0.1245832765E+01    0.8750105626E+00   -0.1882682459E+03
      2752   -0.5618960117E+00   -0.3570654556E+00    0.5767456771E+00   -0.3769042321E+01
      2753   -0.1680078956E+01   -0.1543956088E+01    0.1157660028E+01   -0.2028982480E+03
      2754   -0.1454644239E+01   -0.1331958217E+01    0.1382393757E+01   -0.8231573487E+02
      2755   -0.2017058724E+01   -0.2330296848E+01    0.2698193616E+01   -0.3573789142E+02
      2756   -0.1975299714E+01   -0.2328553437E+01    0.2697252015E+01   -0.3546824533E+02
      2757   -0.2901273662E+01   -0.2779128059E+01    0.2333160545E+01   -0.2623637903E+03
      2758   -0.1721027698E+01   -0.1827814546E+01    0.1829456409E+01   -0.1126163105E+03
      2759   -0.2130176700E+00   -0.2787853326E+00    0.3865984942E+00   -0.2993042847E+02
      2760   -0.1584778319E+01   -0.1537594892E+01    0.1809068897E+01   -0.3243972402E+02
      2761   -0.1980286677E+01   -0.1858374086E+01    0.1930818154E+01   -0.9538176711E+02
      2762   -0.1248643584E+01   -0.1170853951E+01    0.1420777201E+01   -0.2494615764E+02
      2763   -0.1869186467E+01   -0.2169848785E+01    0.2623021998E+01   -0.7949735670E+01
      2764   -0.1498854013E+01   -0.1750707727E+01    0.1827263597E+01   -0.9048031450E+02
      2765   -0.2379290800E+01   -0.2410442874E+01    0.2032447093E+01   -0.2316323855E+03
      2766   -0.2678623461E+01   -0.2522741880E+01    0.2763390748E+01   -0.7552871483E+02
      2767   -0.2154796621E+01   -0.2186762683E+01    0.2239284588E+01   -0.1122416749E+03
      2768   -0.1949205083E+01   -0.1945895354E+01    0.2390944957E+01   -0.2070263164E+01
      2769   -0.1111278256E+01   -0.1253680443E+01    0.1558746382E+01   -0.1362715350E+02
      2770   -0.3050784479E+01   -0.3122666603E+01    0.3331120676E+01   -0.1052425550E+03
      2771   -0.3028517776E+01   -0.3124832456E+01    0.3329981616E+01   -0.1061750636E+03
      2772   -0.1293401784E+01   -0.9587974470E+00    0.1273596934E+01   -0.5982391701E+00
      2773   -0.1704893077E+01   -0.1080669239E+01    0.1411092560E+01   -0.8983743502E+00
      2774   -0.1719126184E+01   -0.1105335492E+01    0.1438175071E+01   -0.1152167906E+01
      2775   -0.1464137378E+01   -0.1518064953E+01    0.1908310966E+01   -0.1005301038E+01
      2776   -0.2067254093E+01   -0.1352359411E+01    0.1620706119E+01   -0.2664713645E+02
      2777   -0.2153001737E+00   -0.3422867021E+00    0.4429942220E+00   -0.3403261646E+02
      2778   -0.6553081863E+00   -0.1037707647E+01    0.1110477944E+01   -0.6604815050E+02
      2779   -0.5793651432E+00   -0.1049875490E+01    0.1127251152E+01   -0.6528994674E+02
      2780   -0.2008656528E+01   -0.1945958180E+01    0.2201166986E+01   -0.5120356425E+02
      2781   -0.1873699896E+01   -0.2062958216E+01    0.2259359982E+01   -0.7059287998E+02
      2782   -0.2005256948E+01   -0.1495852211E+01    0.1862074155E+01   -0.6431084253E+01
      2783   -0.2983832389E+01   -0.2099474203E+01    0.1829127823E+01   -0.1926894063E+03
      2784   -0.2173278389E+01   -0.1991866410E+01    0.1965373613E+01   -0.1257445353E+03
      2785   -0.2210461053E+01   -0.2376033265E+01    0.2127070009E+01   -0.1970122035E+03
      2786   -0.1203885936E+01   -0.1593549685E+01    0.1953251255E+01   -0.1160057988E+02
      2787   -0.9895911205E+00   -0.1989720976E+01    0.2397764708E+01   -0.1320941319E+02
      2788   -0.2684082931E+01   -0.2590248652E+01    0.2376631949E+01   -0.1954992691E+03
      2789   -0.4000428794E+00   -0.2709420406E+00    0.3604338115E+00   -0.3439248881E+02
      2790   -0.2629442286E-01   -0.8958045191E-01    0.2584882083E+00   -0.7375653806E+01
      2791   -0.3675873370E-01   -0.8221401441E-01    0.2633314609E+00   -0.3953223507E+01
      2792   -0.4359787152E-01    0.1098391511E-01    0.2657205944E+00    0.2410648763E+02
      2793   -0.4826783179E-01   -0.1893829740E-01    0.2674659496E+00    0.1574782697E+02
      2794   -0.4969900783E+00   -0.6595384893E+00    0.9354371720E+00    0.0000000000E+00
      2795   -0.1827749181E+01   -0.1988645192E+01    0.2443851958E+01   -0.9652126050E+00
      2796   -0.8187669183E+00   -0.1263658182E+01    0.1622753074E+01    0.0000000000E+00
      2797   -0.2022991114E+01   -0.2308944747E+01    0.2392530072E+01   -0.1085570824E+03
      2798   -0.8775452600E+00   -0.5895323492E+00    0.7681487697E+00   -0.2268171143E+02
      2799   -0.2432216717E+01   -0.2653086285E+01    0.2065016879E+01   -0.2946477307E+03
      2800   -0.7756077773E+00   -0.9307807717E+00    0.9405233890E+00   -0.7854884462E+02
      2801   -0.3547667209E+01   -0.2779845177E+01    0.2733512691E+01   -0.1589632487E+03
      2802   -0.1123721721E+01   -0.7081681507E+00    0.9551209690E+00   -0.9224428732E+01
      2803   -0.2708463786E+01   -0.2533811164E+01    0.2958245300E+01   -0.2835935002E+02
      2804   -0.2650071765E+01   -0.2527368894E+01    0.2946966097E+01   -0.2938154774E+02
      2805   -0.2757758765E+01   -0.2613602765E+01    0.3044950207E+01   -0.2941401156E+02
      2806   -0.2780751508E+01   -0.2660216682E+01    0.2390669086E+01   -0.2124679767E+03
      2807   -0.2758654966E+00   -0.1374537722E+00    0.3225832290E+00   -0.4883697472E+01
      2808   -0.9605900438E+00   -0.7878271334E+00    0.1076272182E+01   -0.1325289855E+01
      2809   -0.1850966188E+01   -0.2043077107E+01    0.2127953567E+01   -0.9874720580E+02
      2810   -0.1254739774E+01   -0.1528447214E+01    0.1894582083E+01   -0.7615330612E+01
      2811   -0.2766031230E+01   -0.3091690221E+01    0.2538640602E+01   -0.3012167456E+03
      2812   -0.1329271447E+01   -0.1659137351E+01    0.1673762799E+01   -0.1032443546E+03
      2813   -0.1828837074E+01   -0.1855658129E+01    0.2290534954E+01   -0.1486867663E+01
      2814   -0.1501258236E+01   -0.1596850589E+01    0.1996291347E+01   -0.1433669516E+01
      2815   -0.2507771860E+01   -0.2292067917E+01    0.2776374093E+01   -0.4248466151E+01
      2816   -0.7303301719E+00   -0.3923624690E+00    0.6292526830E+00   -0.5730852967E+00
      2817   -0.7341152617E+00   -0.3916304254E+00    0.6284163429E+00   -0.5739867629E+00
      2818   -0.7519953365E+00   -0.3931875698E+00    0.6301867710E+00   -0.5742864682E+00
      2819   -0.1661543235E+01   -0.1521136777E+01    0.1772848926E+01   -0.3696753983E+02
      2820   -0.2703286636E+01   -0.2544514902E+01    0.2961771080E+01   -0.3059850510E+02
      2821   -0.5391073850E+00   -0.1275152534E+01    0.1090583661E+01   -0.1411106048E+03
      2822   -0.3109767279E+01   -0.2826166797E+01    0.3393715066E+01   -0.1740995355E+01
      2823   -0.2437121067E+01   -0.2534723901E+01    0.3065065026E+01   -0.9830049089E+00
      2824   -0.2590067441E+01   -0.2576887654E+01    0.3092778838E+01   -0.6225418529E+01
      2825   -0.9774464405E+00   -0.8808068778E+00    0.1106672138E+01   -0.2083489620E+02
      2826   -0.9786311550E+00   -0.8803101811E+00    0.1106144092E+01   -0.2082530677E+02
      2827   -0.1916446871E+01   -0.1494094376E+01    0.1815169186E+01   -0.1805257456E+02
      2828   -0.1859962717E+01   -0.2187264267E+01    0.2413926681E+01   -0.6719174636E+02
      2829   -0.1445243643E+01   -0.1563831929E+01    0.1796446414E+01   -0.4343172989E+02
      2830   -0.2233932375E+01   -0.2476301651E+01    0.2661995072E+01   -0.8809609505E+02
      2831   -0.1711815678E+01   -0.1674573202E+01    0.1680271323E+01   -0.1061049051E+03
      2832   -0.2096850765E+01   -0.2173660718E+01    0.2278601737E+01   -0.9820857129E+02
      2833   -0.2529372986E+01   -0.2198174536E+01    0.1985577912E+01   -0.1812614458E+03
      2834   -0.3874934144E+00   -0.5208762898E+00    0.3606137443E+00   -0.1079371032E+03
      2835   -0.1326145205E+01   -0.1572191053E+01    0.1574271232E+01   -0.1033922541E+03
      2836   -0.3114330929E+01   -0.2860720938E+01    0.3316297682E+01   -0.3195091774E+02
      2837   -0.1755275295E+01   -0.1254033182E+01    0.1602310018E+01   -0.2456685195E+01
      2838   -0.2788829550E+01   -0.2751098941E+01    0.2367292513E+01   -0.2452774354E+03
      2839   -0.1299315304E+01   -0.1595661966E+01    0.1979924148E+01   -0.5319542770E+01
      2840   -0.9170719389E+00   -0.1293612499E+01    0.1651189304E+01   -0.1460478137E+01
      2841   -0.1285298483E+01   -0.1691688549E+01    0.2022323369E+01   -0.2262084031E+02
      2842   -0.2310777599E+01   -0.2035800187E+01    0.2127502697E+01   -0.9672125964E+02
      2843   -0.1544179765E+01   -0.1452443925E+01    0.1684994815E+01   -0.3947823375E+02
      2844   -0.1525917768E+01   -0.1841697949E+01    0.2061312235E+01   -0.5669956008E+02
      2845   -0.2354356807E+01   -0.2201667145E+01    0.1917950148E+01   -0.1997919763E+03
      2846   -0.2065453557E+01   -0.1937779761E+01    0.2177957081E+01   -0.5480224862E+02
      2847   -0.2350393250E+00   -0.5332085659E+00    0.6608435064E+00   -0.3386836591E+02
      2848   -0.2278347922E+00   -0.5384590674E+00    0.6656451832E+00   -0.3417165432E+02
      2849   -0.1452737435E+01   -0.1778172110E+01    0.1251968840E+01   -0.2474540689E+03
      2850   -0.2492800784E+01   -0.2441749306E+01    0.2823002009E+01   -0.3625360891E+02
      2851   -0.1671832845E+01   -0.1595683960E+01    0.1773859351E+01   -0.5865587418E+02
      2852   -0.2851728974E+01   -0.2664517289E+01    0.3064547083E+01   -0.3933369533E+02
      2853   -0.1692141293E+01   -0.2150734218E+01    0.2604989812E+01   -0.6988355999E+01
      2854   -0.2508099801E+01   -0.2293152372E+01    0.2777637150E+01   -0.4240894596E+01
      2855   -0.2184470517E+01   -0.2090290647E+01    0.2557160002E+01   -0.1569641208E+01
      2856   -0.2208377027E+01   -0.2105802848E+01    0.2574911992E+01   -0.1542847794E+01
      2857   -0.4883005944E-01   -0.2420953586E+00    0.4478248380E+00   -0.3281890307E+01
      2858   -0.3604815558E+01   -0.3880736158E+01    0.2943910139E+01   -0.4286608201E+03
      2859   -0.2252854920E+01   -0.1992642063E+01    0.1927266281E+01   -0.1358351506E+03
      2860   -0.2673216298E+01   -0.2614569815E+01    0.2384959739E+01   -0.2005052015E+03
      2861   -0.3005448220E+01   -0.3124101973E+01    0.3229896418E+01   -0.1318621668E+03
      2862   -0.3021108999E+01   -0.3121088713E+01    0.3229437053E+01   -0.1310938203E+03
      2863   -0.2072944953E+01   -0.1915465146E+01    0.2079107002E+01   -0.7381442284E+02
      2864   -0.1725865834E+01   -0.1378047165E+01    0.1710190595E+01   -0.1105198777E+02
      2865   -0.1649957558E+01   -0.1345148567E+01    0.1540997416E+01   -0.4515268304E+02
      2866   -0.3288600009E+00   -0.1714690010E+00    0.3518380425E+00   -0.7328028692E+01
      2867   -0.2451810643E+01   -0.2197529706E+01    0.2183137409E+01   -0.1299429084E+03
      2868   -0.2285654347E+01   -0.2104306415E+01    0.2081587100E+01   -0.1287754020E+03
      2869   -0.1749023290E+01   -0.1974516028E+01    0.2107187799E+01   -0.8393414287E+02
      2870   -0.1517832527E+01   -0.2097689158E+01    0.2192079294E+01   -0.9823146918E+02
      2871   -0.2647625808E+01   -0.2620262429E+01    0.2851438424E+01   -0.8145601550E+02
      2872   -0.2719228862E+01   -0.3290830460E+01    0.2427630647E+01   -0.3885815591E+03
      2873   -0.2252200909E+01   -0.1514089322E+01    0.1716468987E+01   -0.4948367821E+02
      2874   -0.1891224859E+01   -0.2376267810E+01    0.2873243504E+01   -0.3970526852E+01
      2875   -0.1891796626E+01   -0.2376411275E+01    0.2873243504E+01   -0.4012768954E+01
      2876   -0.8467888358E+00   -0.4479494398E+00    0.6919354158E+00   -0.7178549847E+00
      2877   -0.2096848962E+01   -0.2173684291E+01    0.2278630304E+01   -0.9820811893E+02
      2878   -0.1277756143E+01   -0.9711194296E+00    0.1284357339E+01   -0.1441542623E+01
      2879   -0.1314615185E+01   -0.9831745690E+00    0.1298216410E+01   -0.1404337160E+01
      2880   -0.1488625949E+01   -0.1672125711E+01    0.2065789325E+01   -0.5611666115E+01
      2881   -0.1540359354E+01   -0.1070081194E+01    0.1397088687E+01   -0.1405029386E+01
      2882   -0.1841280520E+01   -0.1824264458E+01    0.2029292963E+01   -0.5985303729E+02
      2883   -0.3468997526E+00   -0.2331511739E+00    0.3757467486E+00   -0.1930225485E+02
      2884   -0.3929241701E+00   -0.2312245276E+00    0.3792332543E+00   -0.1783265643E+02
      2885   -0.1128147828E+01   -0.1224901821E+01    0.1066900284E+01   -0.1324439669E+03
