     Index              y_true              y_pred        descriptor_1
      2657   -0.4327120188E+00   -0.1331041941E+01    0.3454602990E+01
      2658   -0.3897693162E+00   -0.6964590300E+00    0.1203123136E+01
      2659   -0.2461803646E+01   -0.2173036349E+01    0.6441972191E+01
      2660   -0.1200249055E+01   -0.1386949256E+01    0.3652960352E+01
      2661   -0.1291341213E+01   -0.1086729894E+01    0.2587791667E+01
      2662   -0.5214627708E+00   -0.5568603341E+00    0.7078314324E+00
      2663   -0.1814520961E+01   -0.1313009651E+01    0.3390625000E+01
      2664   -0.1581692682E+01   -0.1115008992E+01    0.2688125000E+01
      2665   -0.1018454026E+01   -0.1664720488E+01    0.4638483790E+01
      2666   -0.8881586200E+00   -0.1315501765E+01    0.3399466943E+01
      2667   -0.1909610114E+01   -0.1768515830E+01    0.5006746341E+01
      2668   -0.2443128931E+00   -0.6728588080E+00    0.1119390304E+01
      2669   -0.1294092493E+01   -0.2721607991E+01    0.8388286815E+01
      2670   -0.1260459163E+01   -0.1148564744E+01    0.2807179734E+01
      2671   -0.2712715456E+01   -0.3468356692E+01    0.1103772730E+02
      2672   -0.1616264374E+01   -0.1362272012E+01    0.3565406282E+01
      2673   -0.9479425917E-01   -0.6709377873E+00    0.1112574584E+01
      2674   -0.2578917201E+01   -0.2685305830E+01    0.8259487911E+01
      2675   -0.2012197690E+01   -0.2040896066E+01    0.5973142700E+01
      2676   -0.2194058678E+01   -0.1176404077E+01    0.2905952797E+01
      2677   -0.1790859595E+01   -0.2093824704E+01    0.6160931812E+01
      2678   -0.5309454138E+00   -0.5042802213E+00    0.5212788755E+00
      2679   -0.2230376721E+00   -0.5177331866E+00    0.5690095656E+00
      2680   -0.2973844478E+01   -0.2507339861E+01    0.7628070352E+01
      2681   -0.2015976301E+01   -0.1971013398E+01    0.5725201229E+01
      2682   -0.1408683172E+01   -0.1829157764E+01    0.5221901982E+01
      2683   -0.2253601405E+01   -0.2006964717E+01    0.5852755360E+01
      2684   -0.1996539113E+01   -0.2013360735E+01    0.5875448226E+01
      2685   -0.1640885200E+01   -0.1742472086E+01    0.4914343973E+01
      2686   -0.1088486656E+01   -0.9631552045E+00    0.2149352625E+01
      2687   -0.2160540923E+01   -0.2280943781E+01    0.6824824306E+01
      2688   -0.1793728335E+01   -0.2139299646E+01    0.6322275449E+01
      2689   -0.1798514511E+01   -0.1622641973E+01    0.4489190566E+01
      2690   -0.2505634189E+01   -0.2540288008E+01    0.7744969320E+01
      2691   -0.1567335733E+01   -0.1391771567E+01    0.3670069758E+01
      2692   -0.6640950332E+00   -0.9750541331E+00    0.2191569643E+01
      2693   -0.2082885154E+01   -0.2105573026E+01    0.6202614482E+01
      2694   -0.2516775680E+01   -0.2118800873E+01    0.6249546459E+01
      2695   -0.6016194052E+00   -0.6210032150E+00    0.9354083201E+00
      2696   -0.2139875966E+01   -0.2018776652E+01    0.5894663725E+01
      2697   -0.5707681583E+00   -0.5249683268E+00    0.5946796112E+00
      2698   -0.1553735987E+01   -0.1438170071E+01    0.3834690164E+01
      2699   -0.2557696002E+01   -0.2165743914E+01    0.6416098865E+01
      2700   -0.5184311756E-01   -0.4211132211E+00    0.2262050212E+00
      2701   -0.2332397635E+01   -0.2051555023E+01    0.6010960338E+01
      2702   -0.1540855226E+01   -0.2072371997E+01    0.6084818294E+01
      2703   -0.1562341833E+01   -0.1378349196E+01    0.3622447615E+01
      2704   -0.1159703052E+01   -0.1409630277E+01    0.3733431887E+01
      2705   -0.1111209532E+01   -0.1973122262E+01    0.5732683412E+01
      2706   -0.2577659828E+01   -0.2284527989E+01    0.6837540963E+01
      2707   -0.2816911919E+01   -0.2289518563E+01    0.6855247357E+01
      2708   -0.6497332459E+00   -0.8298932917E+00    0.1676543625E+01
      2709   -0.1236260127E+01   -0.1933250606E+01    0.5591220052E+01
      2710   -0.2548728538E+01   -0.2311836048E+01    0.6934429081E+01
      2711   -0.1277159423E+01   -0.1958824918E+01    0.5681956893E+01
      2712   -0.2053641265E+01   -0.2035114997E+01    0.5952631650E+01
      2713   -0.1249169161E+01   -0.1728863209E+01    0.4866060111E+01
      2714   -0.1280653728E+01   -0.1280666816E+01    0.3275873657E+01
      2715   -0.1979081333E+01   -0.2338841391E+01    0.7030243174E+01
      2716   -0.3061969286E+01   -0.2795000888E+01    0.8648682464E+01
      2717   -0.1162509820E+01   -0.1496443071E+01    0.4041440904E+01
      2718   -0.1119310672E+01   -0.1200086118E+01    0.2989975920E+01
      2719   -0.3874406450E+00   -0.8316125141E+00    0.1682643371E+01
      2720   -0.1975718201E+01   -0.1225360251E+01    0.3079647735E+01
      2721   -0.1183502868E+01   -0.1006652192E+01    0.2303678544E+01
      2722   -0.1420173599E+01   -0.8210202249E+00    0.1645062268E+01
      2723   -0.1480186128E+01   -0.1370796865E+01    0.3595652186E+01
      2724   -0.3000777797E+01   -0.3220872542E+01    0.1015966146E+02
      2725   -0.6545802050E+00   -0.9311765698E+00    0.2035893453E+01
      2726   -0.2636483606E+01   -0.3047000609E+01    0.9542769406E+01
      2727   -0.2420908841E+01   -0.1781505672E+01    0.5052833885E+01
      2728   -0.2029805486E+01   -0.1831692639E+01    0.5230895637E+01
      2729   -0.6589097626E+00   -0.1081915887E+01    0.2570711723E+01
      2730   -0.1538411460E+01   -0.2174367104E+01    0.6446693668E+01
      2731   -0.1341132957E+01   -0.1071834046E+01    0.2534941675E+01
      2732   -0.1368238422E+01   -0.8888884368E+00    0.1885856511E+01
      2733   -0.1820351682E+01   -0.1997438369E+01    0.5818956180E+01
      2734   -0.2537354406E+01   -0.2448050269E+01    0.7417712775E+01
      2735   -0.7958904815E+00   -0.1187266449E+01    0.2944492145E+01
      2736   -0.1559514536E+01   -0.1994427473E+01    0.5808273618E+01
      2737   -0.2145429902E+01   -0.2399334321E+01    0.7244870152E+01
      2738   -0.1870139927E+01   -0.1535503937E+01    0.4180027605E+01
      2739   -0.8076270008E+00   -0.7573335987E+00    0.1419104157E+01
      2740   -0.5505924819E+00   -0.5409357712E+00    0.6513315928E+00
      2741   -0.1990509570E+01   -0.1939238862E+01    0.5612466195E+01
      2742   -0.2438620307E+00   -0.5361502052E+00    0.6343525578E+00
      2743   -0.4647961667E-03   -0.4426627139E+00    0.3026619318E+00
      2744   -0.2452143128E+01   -0.3227405625E+01    0.1018284063E+02
      2745   -0.2332905640E+01   -0.2376217750E+01    0.7162853298E+01
      2746   -0.1915740101E+01   -0.2122020219E+01    0.6260968595E+01
      2747   -0.1549384192E+01   -0.2124103118E+01    0.6268358655E+01
      2748   -0.1907656290E+00   -0.4060098566E+00    0.1726187676E+00
      2749   -0.1879862583E+01   -0.1195155194E+01    0.2972481161E+01
      2750   -0.1618769269E+01   -0.9459129206E+00    0.2088177554E+01
      2751   -0.1582873723E+01   -0.9542046939E+00    0.2117596500E+01
      2752   -0.5618960117E+00   -0.5567428058E+00    0.7074144455E+00
      2753   -0.1680078956E+01   -0.1196965679E+01    0.2978904705E+01
      2754   -0.1454644239E+01   -0.1734906073E+01    0.4887500000E+01
      2755   -0.2017058724E+01   -0.2606532075E+01    0.7980001150E+01
      2756   -0.1975299714E+01   -0.2604962539E+01    0.7974432488E+01
      2757   -0.2901273662E+01   -0.2439040520E+01    0.7385746475E+01
      2758   -0.1721027698E+01   -0.1669111548E+01    0.4654063131E+01
      2759   -0.2130176700E+00   -0.4891560864E+00    0.4676189290E+00
      2760   -0.1584778319E+01   -0.1473517442E+01    0.3960101506E+01
      2761   -0.1980286677E+01   -0.1881631343E+01    0.5408076559E+01
      2762   -0.1248643584E+01   -0.1253049598E+01    0.3177888654E+01
      2763   -0.1869186467E+01   -0.2445298845E+01    0.7407950811E+01
      2764   -0.1498854013E+01   -0.1776958450E+01    0.5036700486E+01
      2765   -0.2379290800E+01   -0.2228254738E+01    0.6637885269E+01
      2766   -0.2678623461E+01   -0.2718665224E+01    0.8377845973E+01
      2767   -0.2154796621E+01   -0.2266183433E+01    0.6772455066E+01
      2768   -0.1949205083E+01   -0.1763805910E+01    0.4990035696E+01
      2769   -0.1111278256E+01   -0.1075942295E+01    0.2549517610E+01
      2770   -0.3050784479E+01   -0.3601996232E+01    0.1151187611E+02
      2771   -0.3028517776E+01   -0.3592799686E+01    0.1147924706E+02
      2772   -0.1293401784E+01   -0.1044648647E+01    0.2438488750E+01
      2773   -0.1704893077E+01   -0.1134054219E+01    0.2755696859E+01
      2774   -0.1719126184E+01   -0.1136934409E+01    0.2765915678E+01
      2775   -0.1464137378E+01   -0.1428354914E+01    0.3799866301E+01
      2776   -0.2067254093E+01   -0.1247078580E+01    0.3156703671E+01
      2777   -0.2153001737E+00   -0.5498816644E+00    0.6830713356E+00
      2778   -0.6553081863E+00   -0.1145600739E+01    0.2796663542E+01
      2779   -0.5793651432E+00   -0.1169592620E+01    0.2881785965E+01
      2780   -0.2008656528E+01   -0.2039081645E+01    0.5966705191E+01
      2781   -0.1873699896E+01   -0.2069752629E+01    0.6075524859E+01
      2782   -0.2005256948E+01   -0.1167635093E+01    0.2874840722E+01
      2783   -0.2983832389E+01   -0.2052815841E+01    0.6015433677E+01
      2784   -0.2173278389E+01   -0.2272357422E+01    0.6794360181E+01
      2785   -0.2210461053E+01   -0.2271944252E+01    0.6792894266E+01
      2786   -0.1203885936E+01   -0.1880449045E+01    0.5403881805E+01
      2787   -0.9895911205E+00   -0.2107969017E+01    0.6211115380E+01
      2788   -0.2684082931E+01   -0.2610645614E+01    0.7994595856E+01
      2789   -0.4000428794E+00   -0.4602584737E+00    0.3650911242E+00
      2790   -0.2629442286E-01   -0.4135742293E+00    0.1994569196E+00
      2791   -0.3675873370E-01   -0.4169326788E+00    0.2113725910E+00
      2792   -0.4359787152E-01   -0.4188105612E+00    0.2180352577E+00
      2793   -0.4826783179E-01   -0.4201732323E+00    0.2228699711E+00
      2794   -0.4969900783E+00   -0.7581472151E+00    0.1421990842E+01
      2795   -0.1827749181E+01   -0.2021347488E+01    0.5903784969E+01
      2796   -0.8187669183E+00   -0.1342928295E+01    0.3496775393E+01
      2797   -0.2022991114E+01   -0.2490368493E+01    0.7567856481E+01
      2798   -0.8775452600E+00   -0.6431773637E+00    0.1014081490E+01
      2799   -0.2432216717E+01   -0.2304432252E+01    0.6908160651E+01
      2800   -0.7756077773E+00   -0.8399195787E+00    0.1712116570E+01
      2801   -0.3547667209E+01   -0.2511000508E+01    0.7641058210E+01
      2802   -0.1123721721E+01   -0.8917221453E+00    0.1895910418E+01
      2803   -0.2708463786E+01   -0.2706522019E+01    0.8334762270E+01
      2804   -0.2650071765E+01   -0.2936995640E+01    0.9152475298E+01
      2805   -0.2757758765E+01   -0.2861615214E+01    0.8885027960E+01
      2806   -0.2780751508E+01   -0.2430202083E+01    0.7354387983E+01
      2807   -0.2758654966E+00   -0.5107649212E+00    0.5442863831E+00
      2808   -0.9605900438E+00   -0.8655541530E+00    0.1803067219E+01
      2809   -0.1850966188E+01   -0.1895869218E+01    0.5458592084E+01
      2810   -0.1254739774E+01   -0.1565144259E+01    0.4285190518E+01
      2811   -0.2766031230E+01   -0.2515745298E+01    0.7657892572E+01
      2812   -0.1329271447E+01   -0.1484973005E+01    0.4000745475E+01
      2813   -0.1828837074E+01   -0.1653380570E+01    0.4598250126E+01
      2814   -0.1501258236E+01   -0.1458697422E+01    0.3907520547E+01
      2815   -0.2507771860E+01   -0.2102291433E+01    0.6190971495E+01
      2816   -0.7303301719E+00   -0.6371315835E+00    0.9926312554E+00
      2817   -0.7341152617E+00   -0.6363883807E+00    0.9899943955E+00
      2818   -0.7519953365E+00   -0.6386103692E+00    0.9978779397E+00
      2819   -0.1661543235E+01   -0.1774995728E+01    0.5029736812E+01
      2820   -0.2703286636E+01   -0.2707882228E+01    0.8339588248E+01
      2821   -0.5391073850E+00   -0.1109544376E+01    0.2668736720E+01
      2822   -0.3109767279E+01   -0.2741047004E+01    0.8457255811E+01
      2823   -0.2437121067E+01   -0.2790170017E+01    0.8631542689E+01
      2824   -0.2590067441E+01   -0.2955573497E+01    0.9218388942E+01
      2825   -0.9774464405E+00   -0.1096580050E+01    0.2622739707E+01
      2826   -0.9786311550E+00   -0.1095874782E+01    0.2620237436E+01
      2827   -0.1916446871E+01   -0.1773755308E+01    0.5025335843E+01
      2828   -0.1859962717E+01   -0.2269176760E+01    0.6783075294E+01
      2829   -0.1445243643E+01   -0.1936697089E+01    0.5603448064E+01
      2830   -0.2233932375E+01   -0.2903676834E+01    0.9034261242E+01
      2831   -0.1711815678E+01   -0.1677631987E+01    0.4684293376E+01
      2832   -0.2096850765E+01   -0.2045824014E+01    0.5990626901E+01
      2833   -0.2529372986E+01   -0.2211361311E+01    0.6577947929E+01
      2834   -0.3874934144E+00   -0.4814382091E+00    0.4402361474E+00
      2835   -0.1326145205E+01   -0.1834070414E+01    0.5239331908E+01
      2836   -0.3114330929E+01   -0.3059649483E+01    0.9587647206E+01
      2837   -0.1755275295E+01   -0.1290086162E+01    0.3309293195E+01
      2838   -0.2788829550E+01   -0.2465762093E+01    0.7480553760E+01
      2839   -0.1299315304E+01   -0.1895392233E+01    0.5456899759E+01
      2840   -0.9170719389E+00   -0.1461464553E+01    0.3917338240E+01
      2841   -0.1285298483E+01   -0.2034161212E+01    0.5949247652E+01
      2842   -0.2310777599E+01   -0.2159378062E+01    0.6393513026E+01
      2843   -0.1544179765E+01   -0.1786041086E+01    0.5068925389E+01
      2844   -0.1525917768E+01   -0.2190153997E+01    0.6502705060E+01
      2845   -0.2354356807E+01   -0.1761072519E+01    0.4980337712E+01
      2846   -0.2065453557E+01   -0.1969318016E+01    0.5719186070E+01
      2847   -0.2350393250E+00   -0.6513010278E+00    0.1042903990E+01
      2848   -0.2278347922E+00   -0.6559711325E+00    0.1059473372E+01
      2849   -0.1452737435E+01   -0.1271013946E+01    0.3241625584E+01
      2850   -0.2492800784E+01   -0.2670710801E+01    0.8207705215E+01
      2851   -0.1671832845E+01   -0.1792385830E+01    0.5091436336E+01
      2852   -0.2851728974E+01   -0.2905606030E+01    0.9041105967E+01
      2853   -0.1692141293E+01   -0.1753025801E+01    0.4951788214E+01
      2854   -0.2508099801E+01   -0.2103879441E+01    0.6196605696E+01
      2855   -0.2184470517E+01   -0.2084534223E+01    0.6127969481E+01
      2856   -0.2208377027E+01   -0.2113986271E+01    0.6232464406E+01
      2857   -0.4883005944E-01   -0.4989361188E+00    0.5023181707E+00
      2858   -0.3604815558E+01   -0.3010167269E+01    0.9412085895E+01
      2859   -0.2252854920E+01   -0.1798555841E+01    0.5113327340E+01
      2860   -0.2673216298E+01   -0.2190963587E+01    0.6505577457E+01
      2861   -0.3005448220E+01   -0.3296708215E+01    0.1042872400E+02
      2862   -0.3021108999E+01   -0.3302387745E+01    0.1044887479E+02
      2863   -0.2072944953E+01   -0.1932084850E+01    0.5587083987E+01
      2864   -0.1725865834E+01   -0.1474814137E+01    0.3964702138E+01
      2865   -0.1649957558E+01   -0.1478991636E+01    0.3979523769E+01
      2866   -0.3288600009E+00   -0.5289150025E+00    0.6086822904E+00
      2867   -0.2451810643E+01   -0.2444336536E+01    0.7404536570E+01
      2868   -0.2285654347E+01   -0.2264778774E+01    0.6767471379E+01
      2869   -0.1749023290E+01   -0.1748665296E+01    0.4936317282E+01
      2870   -0.1517832527E+01   -0.2117106095E+01    0.6243533441E+01
      2871   -0.2647625808E+01   -0.2429430931E+01    0.7351651962E+01
      2872   -0.2719228862E+01   -0.2054172127E+01    0.6020245737E+01
      2873   -0.2252200909E+01   -0.1513414655E+01    0.4101655538E+01
      2874   -0.1891224859E+01   -0.2117056726E+01    0.6243358283E+01
      2875   -0.1891796626E+01   -0.2117056726E+01    0.6243358283E+01
      2876   -0.8467888358E+00   -0.6873871888E+00    0.1170936534E+01
      2877   -0.2096848962E+01   -0.2045866351E+01    0.5990777112E+01
      2878   -0.1277756143E+01   -0.1024849085E+01    0.2368240537E+01
      2879   -0.1314615185E+01   -0.1043775010E+01    0.2435389114E+01
      2880   -0.1488625949E+01   -0.1724735406E+01    0.4851414797E+01
      2881   -0.1540359354E+01   -0.1114095222E+01    0.2684882975E+01
      2882   -0.1841280520E+01   -0.2078394185E+01    0.6106184823E+01
      2883   -0.3468997526E+00   -0.4875458225E+00    0.4619057641E+00
      2884   -0.3929241701E+00   -0.4802801303E+00    0.4361273210E+00
      2885   -0.1128147828E+01   -0.1188625444E+01    0.2949313815E+01
      2886   -0.2767176257E+01   -0.2422412306E+01    0.7326750105E+01
      2887   -0.3191253086E+01   -0.2593967549E+01    0.7935422615E+01
      2888   -0.2162836416E+01   -0.2051190329E+01    0.6009666414E+01
      2889   -0.2353481106E+01   -0.2772967244E+01    0.8570507803E+01
      2890   -0.1412762497E+01   -0.2247785878E+01    0.6707181128E+01
      2891   -0.1972292857E+01   -0.1637517914E+01    0.4541969929E+01
      2892   -0.2788280894E+01   -0.2475852261E+01    0.7516353353E+01
      2893   -0.1340315706E+01   -0.1192506027E+01    0.2963082000E+01
      2894   -0.2150479873E+01   -0.1079176858E+01    0.2560993737E+01
      2895   -0.1640182384E+01   -0.1942624238E+01    0.5624477399E+01
      2896   -0.1747254667E+01   -0.2070279477E+01    0.6077394101E+01
      2897   -0.1755565349E+01   -0.1289715723E+01    0.3307978889E+01
      2898   -0.1679454796E+01   -0.1967126738E+01    0.5711411485E+01
      2899   -0.1212467538E+01   -0.1086255268E+01    0.2586107708E+01
      2900   -0.1403280702E+01   -0.1152353847E+01    0.2820623351E+01
      2901   -0.1126033597E+01   -0.9036704980E+00    0.1938302791E+01
      2902   -0.7803000642E+00   -0.6748946908E+00    0.1126613551E+01
      2903   -0.2443005720E+01   -0.2223051859E+01    0.6619425619E+01
      2904   -0.2849219481E+01   -0.2962126231E+01    0.9241637833E+01
      2905   -0.7131958071E+00   -0.1074170064E+01    0.2543229793E+01
      2906   -0.1545162961E+01   -0.1806443440E+01    0.5141312288E+01
      2907   -0.2668268942E+01   -0.2477607790E+01    0.7522581913E+01
      2908   -0.3081969669E+01   -0.3356719275E+01    0.1064164132E+02
      2909   -0.2146205789E+01   -0.2160145778E+01    0.6396236860E+01
      2910   -0.2708653326E+01   -0.2210176559E+01    0.6573744469E+01
      2911   -0.3256795929E+01   -0.3210704037E+01    0.1012358393E+02
      2912   -0.9587269495E+00   -0.7360804393E+00    0.1343698628E+01
      2913   -0.2070213667E+01   -0.1662393827E+01    0.4630228872E+01
      2914   -0.1683660272E+01   -0.1504710837E+01    0.4070774671E+01
      2915   -0.1918350040E+01   -0.1838288631E+01    0.5254298004E+01
      2916   -0.1934195837E+01   -0.1854708593E+01    0.5312555506E+01
      2917   -0.1923540391E+01   -0.1879692303E+01    0.5401196910E+01
      2918   -0.2723221199E+01   -0.2823504182E+01    0.8749811238E+01
      2919   -0.5429106745E+00   -0.9373467295E+00    0.2057784982E+01
      2920   -0.3114533917E+00   -0.6913572184E+00    0.1185022072E+01
      2921   -0.1452597432E+00   -0.5563519592E+00    0.7060277344E+00
      2922   -0.2724172256E+01   -0.2177928828E+01    0.6459330550E+01
      2923   -0.2374762104E+01   -0.2023166589E+01    0.5910239081E+01
      2924   -0.2699137405E+00   -0.5514300914E+00    0.6885651051E+00
      2925   -0.2358438602E+01   -0.2441447594E+01    0.7394286698E+01
      2926   -0.2713507917E+01   -0.2581351411E+01    0.7890660960E+01
      2927   -0.3030704769E+01   -0.2406526584E+01    0.7270388070E+01
      2928   -0.2066745120E+01   -0.1519255062E+01    0.4122377117E+01
      2929   -0.2058090268E+01   -0.2138976863E+01    0.6321130225E+01
      2930   -0.1000346335E+01   -0.1463759446E+01    0.3925480449E+01
      2931   -0.2697037944E+01   -0.2342208456E+01    0.7042189413E+01
      2932   -0.8590248575E+00   -0.1121750705E+01    0.2712044384E+01
      2933   -0.6511506463E+00   -0.1241547118E+01    0.3137078221E+01
      2934   -0.6425856029E+00   -0.6986443606E+00    0.1210876619E+01
      2935   -0.6496738493E+00   -0.6138158253E+00    0.9099076917E+00
      2936   -0.2214135294E+01   -0.2431026961E+01    0.7357314625E+01
      2937   -0.1724575476E+01   -0.1919890238E+01    0.5543817895E+01
      2938   -0.1433917987E+01   -0.2110466797E+01    0.6219977424E+01
      2939   -0.1621899697E+01   -0.1680116170E+01    0.4693107179E+01
      2940   -0.2112473844E+01   -0.1969377652E+01    0.5719397654E+01
      2941   -0.1647688427E+01   -0.1009034978E+01    0.2312132591E+01
      2942   -0.5269948318E+00   -0.7952728587E+00    0.1553711437E+01
      2943   -0.4982928882E+00   -0.7580753323E+00    0.1421735804E+01
      2944   -0.1652358363E+01   -0.1740885987E+01    0.4908716542E+01
      2945   -0.2766779390E+01   -0.2254424594E+01    0.6730735081E+01
      2946   -0.1959170026E+01   -0.2429648573E+01    0.7352424147E+01
      2947   -0.2217308023E+01   -0.3194107515E+01    0.1006470000E+02
      2948   -0.4352490265E+00   -0.8604579303E+00    0.1784985984E+01
      2949   -0.9407590387E+00   -0.1038492639E+01    0.2416647430E+01
      2950   -0.1271811654E+01   -0.1245277265E+01    0.3150312665E+01
      2951   -0.1115189441E+01   -0.2620823800E+01    0.8030707733E+01
      2952   -0.1183079376E+01   -0.2307920090E+01    0.6920535387E+01
      2953   -0.1197898686E+01   -0.1780354571E+01    0.5048749816E+01
      2954   -0.2839741589E+01   -0.1968802426E+01    0.5717356772E+01
      2955   -0.2612323023E+01   -0.1982894292E+01    0.5767354261E+01
      2956   -0.1127229497E+01   -0.1316765952E+01    0.3403952238E+01
      2957   -0.2007937779E+01   -0.1723221948E+01    0.4846045097E+01
      2958   -0.1315882808E+01   -0.1110721103E+01    0.2672911709E+01
      2959   -0.8609220294E+00   -0.8039439544E+00    0.1584476207E+01
      2960   -0.1726533000E+01   -0.1922912279E+01    0.5554540000E+01
      2961   -0.7793538850E+00   -0.1509745467E+01    0.4088637376E+01
      2962   -0.2847936775E+00   -0.6812101954E+00    0.1149020759E+01
      2963   -0.2268504834E+01   -0.1777036329E+01    0.5036976799E+01
      2964   -0.3238912038E+00   -0.1720297275E+01    0.4835668451E+01
      2965   -0.1347940462E+01   -0.1589685219E+01    0.4372261059E+01
      2966   -0.1952914909E+01   -0.1949398821E+01    0.5648513403E+01
      2967   -0.1273929506E+01   -0.1150653671E+01    0.2814591183E+01
      2968   -0.2003243959E+01   -0.1150055710E+01    0.2812469635E+01
      2969   -0.6907548917E+00   -0.5364864051E+00    0.6355453845E+00
      2970   -0.1873359860E+01   -0.2494883685E+01    0.7583876238E+01
      2971   -0.1096147436E+01   -0.1060174378E+01    0.2493573545E+01
      2972   -0.3006562974E+01   -0.2887492562E+01    0.8976839963E+01
      2973   -0.7993053071E+00   -0.9995701170E+00    0.2278551569E+01
      2974   -0.1553302734E+01   -0.1449129301E+01    0.3873573160E+01
      2975   -0.1789877298E+01   -0.1931708075E+01    0.5585747202E+01
      2976   -0.8842204750E-01   -0.1054266051E+01    0.2472610992E+01
      2977   -0.1607441948E+01   -0.1187769393E+01    0.2946276574E+01
      2978   -0.1612393380E+01   -0.1187872236E+01    0.2946641457E+01
      2979   -0.2735663094E+01   -0.2733332671E+01    0.8429885605E+01
      2980   -0.2390576717E+01   -0.1837787244E+01    0.5252519100E+01
      2981   -0.3354902070E+01   -0.3229159706E+01    0.1018906405E+02
      2982   -0.1413500572E+01   -0.1326593606E+01    0.3438820440E+01
      2983   -0.3029079227E+01   -0.2507885364E+01    0.7630005778E+01
      2984   -0.1564219295E+01   -0.9331021813E+00    0.2042725461E+01
      2985   -0.4166790594E+00   -0.1106095439E+01    0.2656500000E+01
      2986   -0.2697682425E+00   -0.8424314945E+00    0.1721028767E+01
      2987   -0.1472234900E+01   -0.1779044361E+01    0.5044101231E+01
      2988   -0.1656250652E+01   -0.2103545932E+01    0.6195422418E+01
      2989   -0.3007722881E+01   -0.3004507139E+01    0.9392003936E+01
      2990   -0.1854956966E+01   -0.1967107249E+01    0.5711342338E+01
      2991   -0.2607981666E+01   -0.1932122964E+01    0.5587219215E+01
      2992   -0.2607973559E+01   -0.1932166948E+01    0.5587375268E+01
      2993   -0.1389760153E+01   -0.1763191794E+01    0.4987856831E+01
      2994   -0.9069416967E+00   -0.1358328675E+01    0.3551415447E+01
      2995   -0.2552987501E+01   -0.2407363076E+01    0.7273355919E+01
      2996   -0.2237352480E+01   -0.2223340841E+01    0.6620450920E+01
      2997   -0.2642379271E+01   -0.2576902166E+01    0.7874875181E+01
      2998   -0.1694058298E+01   -0.1763714881E+01    0.4989712727E+01
      2999   -0.6583719842E+00   -0.6051960725E+00    0.8793250847E+00
      3000   -0.4350939917E+00   -0.5667073631E+00    0.7427683760E+00
      3001   -0.4847105417E+00   -0.4802495694E+00    0.4360188917E+00
      3002   -0.6643766300E+00   -0.6267114692E+00    0.9556610234E+00
      3003   -0.1009904865E+01   -0.8728150646E+00    0.1828828701E+01
      3004   -0.9638946700E+00   -0.8772733484E+00    0.1844646549E+01
      3005   -0.1409603465E+01   -0.1429515819E+01    0.3803985155E+01
      3006   -0.2358375599E+01   -0.1698149960E+01    0.4757090486E+01
      3007   -0.1839228581E+01   -0.1348377898E+01    0.3516110410E+01
      3008   -0.1494387724E+01   -0.1448743928E+01    0.3872205869E+01
      3009   -0.1746548311E+01   -0.1407176155E+01    0.3724724742E+01
      3010   -0.2242657803E+01   -0.2315232959E+01    0.6946481211E+01
      3011   -0.7850607100E+00   -0.6227459622E+00    0.9415915313E+00
      3012   -0.7088581830E+00   -0.6227459622E+00    0.9415915313E+00
      3013   -0.7826102715E+00   -0.6169579132E+00    0.9210557188E+00
      3014   -0.1756153991E+01   -0.1192757447E+01    0.2963974031E+01
      3015   -0.1098511366E+01   -0.1081450838E+01    0.2569061744E+01
      3016   -0.9824162929E+00   -0.8077834913E+00    0.1598098761E+01
      3017   -0.2748027700E+01   -0.2452466256E+01    0.7433380555E+01
      3018   -0.2480215010E+01   -0.2103254602E+01    0.6194388789E+01
      3019   -0.6033182760E+00   -0.9168526911E+00    0.1985072790E+01
      3020   -0.3820164968E+00   -0.6035435326E+00    0.8734619261E+00
      3021   -0.1215156899E+01   -0.1716642452E+01    0.4822701257E+01
      3022   -0.3267569423E+01   -0.3023971995E+01    0.9461064622E+01
      3023   -0.8042938885E+00   -0.1015247176E+01    0.2334173272E+01
      3024   -0.1126272066E+01   -0.7630067116E+00    0.1439232180E+01
      3025   -0.2358293600E+00   -0.1313419139E+01    0.3392077850E+01
      3026   -0.1223241395E+01   -0.9562513854E+00    0.2124858096E+01
      3027   -0.5178465215E+00   -0.1007023668E+01    0.2304996529E+01
      3028   -0.1356019509E+01   -0.1335337535E+01    0.3469843618E+01
      3029   -0.4772848263E+00   -0.9645656577E+00    0.2154356868E+01
      3030   -0.2114867128E+01   -0.2284371494E+01    0.6836985721E+01
      3031   -0.3037000651E+01   -0.1823238005E+01    0.5200898868E+01
      3032   -0.3045897349E+01   -0.1996316009E+01    0.5814974084E+01
      3033   -0.3544294638E+01   -0.2420818422E+01    0.7321095054E+01
      3034   -0.1352388673E+01   -0.1372939051E+01    0.3603252592E+01
      3035   -0.2618016003E+01   -0.2162453299E+01    0.6404423871E+01
      3036   -0.5234175739E+00   -0.7975370367E+00    0.1561744668E+01
      3037   -0.2859175070E+01   -0.2325109973E+01    0.6981524542E+01
      3038   -0.3195140414E+01   -0.3470959314E+01    0.1104696132E+02
      3039   -0.6232132703E+00   -0.8115565088E+00    0.1611485306E+01
      3040   -0.1128298342E+01   -0.1334567381E+01    0.3467111136E+01
      3041   -0.1012229532E+01   -0.1541896279E+01    0.4202707430E+01
      3042   -0.1208274475E+01   -0.1588225028E+01    0.4367080349E+01
      3043   -0.1247691517E+01   -0.1757861249E+01    0.4968944229E+01
      3044   -0.2492021321E+01   -0.1987121907E+01    0.5782353703E+01
